20,40,10,
3.189867259223434e-16
-7.850743050832889e-16
1.0323131238720863e-18
-0.014583333187501902
-2.231913959205301e-17
0.0014880952380937542
3.160818828895629e-18
0.0010742185996094843
2.949293587128921e-18
-0.00038470639707197357
-1.281932893171245e-18
-6.703798536593226e-5
-2.7155708237636136e-19
8.646641889373399e-5
3.9502472473640366e-19
-1.4433693811597386e-5
-7.243684818636355e-20
-1.5042443206963894e-5
-8.822803598818043e-20
9.572972284649806e-6
3.1218738705263154e-16
5.348653984993402e-16
1.1053657988924217e-18
-0.014465301728349818
-2.1971813257692934e-17
0.0014628027823084518
3.573835671843995e-18
0.0010431021465106926
3.5462917324924355e-18
-0.00036767554903337647
-1.5695153510186801e-18
-6.289801113867656e-5
-3.4437383500396384e-19
7.922118552127066e-5
4.377765511209831e-19
-1.284750674569611e-5
-9.96511900774877e-20
-1.3017075476329607e-5
-9.331537007949837e-20
7.982593218060573e-6
9.146694512907063e-17
1.4520579183496809e-16
3.400862924607396e-18
-0.014114264303687682
-2.39227665455033e-17
0.0013875804762719013
4.033690048643735e-18
0.0009527211190247455
2.842190024998637e-18
-0.00031813807510031
-1.6347964648666393e-18
-5.165166754281351e-5
-3.280344745837383e-19
5.8870670755940385e-5
3.8629863197137135e-19
-8.173929156824451e-6
-1.0398452932047777e-19
-7.634973665467878e-6
-1.2101170759892812e-19
3.6777311031023404e-6
4.242435291956782e-16
7.506505278476184e-16
-5.346639797565445e-18
-0.013539312598425892
-2.7293958759777587e-17
0.0012643765381978654
4.380162899053631e-18
0.0008116810614546496
3.7010464137843265e-18
-0.00024060425155485003
-1.4373224832553436e-18
-3.6517016357960806e-5
-1.8409316497429443e-19
2.927585976641505e-5
4.3137368677115267e-19
-7.537651396718614e-7
-7.768438670119339e-20
-7.09847156652681e-7
-2.769486029396973e-20
-2.0630463233856507e-6
2.4004065402039034e-16
-1.7409874930596206e-16
-5.795169899514009e-18
-0.012755337559717741
-3.053862718260803e-17
0.0010963818853666223
4.19424217579234e-18
0.0006333570416313092
3.0144983731439373e-18
-0.0001420905721903609
-1.4184833863062353e-18
-2.192167196000624e-5
-1.9068774337327458e-19
-4.044892324109823e-6
1.9158633013383055e-19
8.618880052338754e-6
-4.025360773873832e-20
5.522898740776076e-6
3.545774784896594e-21
-7.4929165981231604e-6
1.0798473226714124e-15
6.168257848937487e-16
-1.993766263197472e-18
-0.011782643729266802
-2.2070650862460186e-17
0.0008879474910428224
3.1915164955265146e-18
0.00043454656521842085
2.4089202854682418e-18
-3.142252376583464e-5
-9.718684190751504e-19
-1.2337766282709172e-5
-5.776629175002768e-20
-3.5077033647856924e-5
-5.434888650235337e-20
1.853797588986839e-5
4.160387312435177e-20
9.256129027787123e-6
5.005197645235882e-20
-1.0903827581470284e-5
8.16455791863291e-16
-7.373907040530982e-18
-4.600222980322145e-18
-0.010646423366345591
-2.265324039463224e-17
0.0006444716965539031
3.1547472967297102e-18
0.00023378097904875342
1.3688911115750105e-18
8.163975771297144e-5
-4.706547651611715e-19
-1.1070560996951839e-5
-5.157679838774244e-20
-5.855762974417533e-5
-2.437217094808375e-19
2.703063409323761e-5
1.3212521354777353e-19
9.775603987606359e-6
8.534232348589301e-20
-1.117431648662457e-5
5.878553199778481e-16
3.486375632633099e-16
-4.297603939384942e-18
-0.009376103981527606
-3.09406389398248e-17
0.00037226039708522697
1.983968545005155e-18
4.9468121554568414e-5
1.8386681066573377e-18
0.0001873638377790327
5.560846921826013e-19
-1.9299287547173802e-5
2.7131075164277268e-21
-7.10363975941458e-5
-3.6979880962961794e-19
3.189673350492124e-5
2.1092155799706805e-19
7.677598152142607e-6
6.501483379439677e-20
-8.181777112267326e-6
3.61266572213026e-17
-7.417613745452913e-17
-1.5003387421330674e-17
-0.008004586179608917
-2.3273494242914698e-17
7.836372230698554e-5
4.1196733524540013e-19
-0.0001019439037862852
7.4826256302174e-19
0.0002769973831481952
1.020281840784232e-18
-3.561300720834646e-5
-1.0207806822037925e-19
-7.152060160865952e-5
-4.497413726156641e-19
3.129981930449426e-5
2.2611079675272097e-19
4.5581890226005405e-6
6.223884255196489e-20
-2.9014920849959928e-6
8.316138888631032e-16
4.21984946985532e-16
5.053138463217978e-18
-0.006567391551236815
-2.528363629572539e-17
-0.00022960655828086924
-4.728023528244309e-19
-0.00020759434802799246
-5.730971253115059e-19
0.00034361386014011836
1.3146810029507352e-18
-5.617044171618489e-5
-3.112649027414705e-19
-6.156967899168367e-5
-4.694109684288961e-19
2.4429250746428008e-5
2.1421232843099607e-19
2.3054547756231902e-6
3.2750711864704136e-20
2.9002840387885863e-6
3.803926063028485e-16
6.268829899624963e-16
-5.822266280208767e-18
-0.005101742682360218
-1.650057868118893e-17
-0.0005436741761804526
-1.253441794801802e-19
-0.0002594629953445413
-9.697798120100744e-19
0.0003827659150363186
1.523978859774289e-18
-7.54669452568596e-5
-3.224608080554248e-19
-4.483005060893475e-5
-3.584320340532799e-19
1.1977287846189335e-5
1.0081172008291619e-19
2.2851869983345088e-6
1.9602375278537923e-21
7.312599383717191e-6
9.220846308721777e-18
-2.165976287216154e-16
1.192339976752166e-17
-0.0036455991088144173
-1.726147003111578e-17
-0.0008557049450602433
-1.256064696697479e-18
-0.00025512174154970735
-1.6392859292224673e-18
0.0003928807280752509
2.1383311787914753e-18
-8.754775081671396e-5
-4.269327946726521e-19
-2.612613945620316e-5
-2.2494506257686455e-19
-3.7996647593475287e-6
3.995762054564978e-20
4.752842541518361e-6
2.7273322489307367e-20
9.030765785735839e-6
3.6616309984083277e-16
1.5827533728085543e-16
9.227176314685617e-18
-0.0022366741842770174
-7.768063969848528e-18
-0.001157617431908497
-2.7398153190638656e-18
-0.0001979091292075785
-2.2723489756515396e-19
0.0003753582645472799
2.008601618364026e-18
-8.739782867208484e-5
-4.1973022280039635e-19
-1.0321675485693627e-5
-4.2656850274269694e-20
-1.953848098786311e-5
-6.189515046328699e-20
8.73237600099708e-6
5.367581379367437e-20
7.89145425714884e-6
1.2700063223292093e-17
2.1638468794549228e-17
-5.225347932125147e-18
-0.0009114583242187309
-6.070199898289276e-18
-0.0014415922619033883
-2.558259160068133e-18
-9.651182730865847e-5
-2.0120710653159794e-19
0.00033436395839267524
1.4968859485264831e-18
-7.219073695846914e-5
-4.557951238659542e-19
-1.2138230191379312e-6
6.319597622983509e-20
-3.166066170302393e-5
-1.8786968508655026e-19
1.241329244504222e-5
9.688604085678067e-20
4.932239706574261e-6
1.738764687786443e-17
5.938693981022426e-17
4.247283080793808e-18
0.0002957260766879759
-2.06540340386141e-18
-0.0017002746361126188
-4.544850606968965e-18
3.600192768888032e-5
-3.5852570912098263e-19
0.0002763388041994047
2.0742851880584115e-18
-4.2103480398759354e-5
-2.5321064689443065e-19
-7.108540354164295e-7
3.692185446269037e-20
-3.743668467205493e-5
-3.2381129028147278e-19
1.3906835929927918e-5
1.1629239238253322e-19
1.9165753541184908e-6
9.839200565409102e-16
-3.3667513221757877e-18
-2.6705443412211596e-18
0.001353613576565078
-3.9818148778181247e-19
-0.0019269648169245829
-6.1153582198159036e-18
0.00018359556751703255
5.929423618766806e-19
0.00020927886673839118
2.939801180268376e-19
-4.967692740832122e-7
-7.334866221342385e-20
-8.475155108506643e-6
-2.7443325389953096e-20
-3.5869248654657545e-5
-2.871123477854454e-19
1.2055365338450853e-5
9.922791754934936e-20
5.18907982410786e-7
1.8493095943483698e-16
5.625944154985519e-17
-1.4506840173567074e-17
0.0022348054448480047
8.885475688558133e-18
-0.0021157916477303152
-6.169217914298032e-18
0.00032897687888196555
7.531475443300906e-19
0.00014185985623186973
8.758618830206901e-19
4.660024752811876e-5
1.8054134576228622e-19
-2.2103498009302567e-5
-1.1296172330865774e-19
-2.807436454930713e-5
-2.505738672109459e-19
6.9649332145023265e-6
9.211034712741651e-20
1.5436230046868367e-6
-5.499156685573326e-18
8.994471834000708e-18
4.153136168305594e-18
0.0029164792750172768
3.0775937354121658e-18
-0.002261864612798588
-6.1192578781899e-18
0.0004554322513887435
1.6477236242096185e-18
8.249823176354261e-5
3.8655884049276784e-19
9.16061219801894e-5
5.018624404939943e-19
-3.77912235138662e-5
-2.1951537809705715e-19
-1.6994694892946035e-5
-6.594551293925833e-20
3.99032366064409e-8
1.1196772675692303e-20
4.554573248613774e-6
2.0025137104084936e-16
4.094965477818847e-16
1.7337520308302604e-19
0.003380980072938228
8.977846244206945e-18
-0.0023614004990626485
-7.36058436423548e-18
0.0005485922835599508
2.302744800397605e-18
3.844666033095014e-5
1.1665668431248835e-19
0.00012687323565048605
8.357550762561063e-19
-5.13152077568244e-5
-3.2114935710758637e-19
-6.505778012040101e-6
-3.354087840801157e-20
-6.503181909037674e-6
-3.1716382992152966e-20
8.10397210977089e-6
1.8584689343015272e-17
-3.016226712837522e-16
3.9926534300960276e-18
0.0036162775119355554
7.080225294942012e-18
-0.0024118213793521406
-7.251907407912485e-18
0.0005979458443887349
1.785977615798018e-18
1.5017924221305431e-5
4.508268758307566e-19
0.00014622720750272062
8.331339090839053e-19
-5.909789820679479e-5
-4.0866962591756824e-19
-1.9165983934726803e-7
3.6666850111721777e-20
-1.0456661300431964e-5
-8.220030559003002e-20
1.0456796013116085e-5
7.859535244847394e-17
2.593658621208306e-16
2.3808455207330328e-18
0.003616277511935576
6.184497358674436e-18
-0.0024118213793521775
-6.790457085514846e-18
0.0005979458443887238
1.7325481327379324e-18
1.501792422130563e-5
-9.772738174262942e-20
0.00014622720750271718
7.807157698103141e-19
-5.9097898206797385e-5
-3.0883628987510296e-19
-1.9165983934727182e-7
-7.977993266017337e-21
-1.04566613004321e-5
-9.178682119914684e-20
1.0456796013115687e-5
1.3115686314790768e-16
-6.1634031212065575e-19
5.1267601275384334e-18
0.0033809800729381217
9.001965839416927e-18
-0.0023614004990625947
-9.032677383835621e-18
0.0005485922835599479
2.1232217373157173e-18
3.8446660330950724e-5
1.9084733793306444e-19
0.0001268732356504853
5.91561521989803e-19
-5.131520775682672e-5
-3.0025634756292166e-19
-6.505778012040197e-6
-5.3698365198862075e-20
-6.503181909037705e-6
-3.067077841700794e-20
8.103972109770538e-6
6.510014749494531e-18
5.442435391245227e-16
8.979622601046346e-19
0.0029164792750170036
3.920419544556353e-18
-0.002261864612798542
-8.372205706486114e-18
0.0004554322513887493
1.4739112708106464e-18
8.249823176354662e-5
4.2387621190798092e-19
9.160612198019614e-5
6.542648367524607e-19
-3.77912235138677e-5
-1.9799092920713692e-19
-1.6994694892945886e-5
-1.3614283311813581e-19
3.9903236606259225e-8
9.53057077701658e-21
4.554573248613875e-6
9.224199182256145e-17
9.220999519499176e-16
3.467504061660521e-18
0.0022348054448479114
6.807082675308608e-18
-0.0021157916477302628
-7.037051497071902e-18
0.0003289768788819611
1.6346438092007534e-18
0.00014185985623184902
7.467845786202078e-19
4.660024752811936e-5
1.5322638990955543e-19
-2.210349800930303e-5
2.1555673912487807e-20
-2.807436454930662e-5
-2.199525284130033e-19
6.964933214502275e-6
6.602791230436723e-20
1.5436230046869087e-6
2.006472765714307e-17
-1.1662371068865699e-15
-2.8355165437865543e-18
0.001353613576565102
1.8007262347907728e-18
-0.0019269648169245785
-5.278014136855803e-18
0.00018359556751703341
2.4899526884780703e-19
0.00020927886673838817
1.0833001162779967e-18
-4.967692740833526e-7
-4.071005685335472e-20
-8.47515510850673e-6
-6.006653507917293e-20
-3.586924865466023e-5
-2.6573188094403124e-19
1.2055365338451127e-5
1.1210043310283526e-19
5.189079824107563e-7
1.8349207708823205e-15
1.65856300915479e-15
1.7514226180459505e-17
0.00029572607668812835
-6.797895579779834e-19
-0.0017002746361125746
-4.606884318469896e-18
3.6001927688883546e-5
6.591949208711868e-21
0.0002763388041994046
1.4099832412739491e-18
-4.2103480398761956e-5
-2.896268294638738e-19
-7.108540354160936e-7
-3.8580250105724195e-21
-3.7436684672054477e-5
-3.1093183583408297e-19
1.3906835929928224e-5
1.2754207412424282e-19
1.9165753541185183e-6
4.324651747822373e-18
1.0035605124691928e-15
-3.870029297026179e-18
-0.0009114583242186953
-8.876566148785515e-18
-0.001441592261903302
-1.6589785101217561e-18
-9.651182730865527e-5
-7.733119700148451e-19
0.0003343639583926907
1.756969569832734e-18
-7.219073695847027e-5
-4.455845414863547e-19
-1.213823019138123e-6
-7.145672942243665e-20
-3.166066170302307e-5
-1.9011485094533323e-19
1.2413292445041734e-5
