2,3,30,40,20,
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.3749999999999999
-0.3749999999999999
0.0
6.439293542825908e-20
-5.277112080648294e-18
-2.1740942379722127e-19
-0.14780007039998372
-0.1478000703999883
-2.1740942379722127e-19
-7.535416735038325e-18
-2.269517906938745e-18
2.375877272697835e-20
-0.10538203813001328
-0.10538203813000468
2.375877272697835e-20
-2.898792317296284e-19
6.000921981552664e-18
1.4171996909340122e-19
-0.07254066008583462
-0.07254066008583569
1.4171996909340122e-19
1.0880185641326534e-20
-4.2928438581668615e-18
3.8883122538628835e-20
-0.03923172238031625
-0.03923172238031623
3.8883122538628835e-20
7.460698725481052e-20
1.0497158697830855e-18
1.2712053631958041e-20
-0.02369848189867935
-0.023698481898678566
1.2712053631958041e-20
4.881650639276813e-19
4.616307336391401e-19
1.301736496372996e-19
-0.018086208403371634
-0.018086208403369837
1.301736496372996e-19
-6.272760089132134e-21
-1.1947248745869388e-18
-1.1074474670635936e-20
-0.011876815765332222
-0.01187681576533261
-1.1074474670635936e-20
1.3911094498553211e-19
8.870681966755001e-20
6.106226635438361e-22
-0.007275360082707945
-0.007275360082708597
6.106226635438361e-22
-1.3339329640871254e-19
-8.985034938291391e-19
9.325873406851314e-21
-0.005437607384992817
-0.005437607384993153
9.325873406851314e-21
-2.2842838731662594e-20
-2.3467339183014247e-20
-1.609823385706477e-21
-0.003949793773506792
-0.003949793773506813
-1.609823385706477e-21
-8.704148513061227e-20
4.406475184737246e-19
1.2975731600306516e-21
-0.002560582831366038
-0.0025605828313660546
1.2975731600306516e-21
-1.2823075934420557e-20
-6.77791156533658e-20
-5.8009153036664425e-21
-0.0019185601831485082
-0.0019185601831483753
-5.8009153036664425e-21
1.915134717478395e-20
-1.4196976927394189e-19
2.886579864025407e-21
-0.0014629180062030898
-0.0014629180062030174
2.886579864025407e-21
1.5182299861749015e-20
-2.464972670424004e-19
-2.022687572988957e-21
-0.0009893210015854527
-0.000989321001585448
-2.022687572988957e-21
-7.66053886991358e-21
-5.523359547510154e-20
2.42861286636753e-21
-0.0007359399236027787
-0.0007359399236027861
2.42861286636753e-21
3.6082248300317584e-21
2.0708434966820732e-19
4.551914400963142e-21
-0.0005951412270354307
-0.0005951412270354463
4.551914400963142e-21
2.6714741530042828e-21
-2.4799606812564434e-20
5.2804982608734005e-21
-0.00041926401579285116
-0.00041926401579282297
5.2804982608734005e-21
-1.63202784619898e-20
-2.5507373990762972e-20
4.0245584642661925e-22
-0.00030092297499853185
-0.000300922974998533
4.0245584642661925e-22
5.1902926401226066e-21
-5.517808432387027e-20
2.733924198139448e-21
-0.000254131325981274
-0.00025413132598127035
2.733924198139448e-21
2.3973878437999474e-21
7.258950385224949e-21
-1.0269562977782697e-21
-0.00019123144610255581
-0.00019123144610254714
-1.0269562977782697e-21
-2.1788126858268696e-21
3.427813588530171e-21
9.610368056911512e-22
-0.0001327537963019558
-0.0001327537963019559
9.610368056911512e-22
-1.2628786905111154e-21
7.063793994177559e-21
-3.5388358909926864e-22
-0.0001121417823317879
-0.00011214178233178544
-3.5388358909926864e-22
-5.3707038816241944e-21
-3.1745439610375567e-21
-2.0816681711721686e-23
-9.061265324855481e-5
-9.061265324856144e-5
-2.0816681711721686e-23
2.615963001773025e-21
1.6979473382860988e-20
4.909267437014364e-22
-6.316600723895986e-5
-6.316600723896069e-5
4.909267437014364e-22
-2.1788126858268696e-21
1.915134717478395e-20
4.649058915617843e-22
-5.125535889452534e-5
-5.125535889452392e-5
4.649058915617843e-22
-6.938893903907228e-23
2.01574867908505e-20
-1.5265566588595902e-22
-4.387049287667623e-5
-4.3870492876675825e-5
-1.5265566588595902e-22
-9.194034422677077e-22
-5.14518982974721e-21
9.540979117872438e-23
-3.178047827504013e-5
-3.178047827504363e-5
9.540979117872438e-23
-1.2281842209915794e-21
8.396061623727746e-22
0.0
-2.434925875122553e-5
-2.4349258751224315e-5
0.0
6.453171330633722e-22
2.9143354396410358e-22
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.37488628365526955
-0.37488628365526955
0.0
9.37028232783632e-20
4.993783164763953e-19
-3.065159237536363e-18
-0.14824967245566134
-0.14824967245566037
-3.065159237536363e-18
